article_id,url,title,description
20250426074249532,https://tuoitre.vn/sua-gia-hau-kiem-dung-cuoi-ngua-xem-hoa-20250426074249532.htm,Sữa giả: Hậu kiểm đừng 'cưỡi ngựa xem hoa',"Mới đây Sở An toàn thực phẩm TP.HCM đã vào cuộc kịp kiểm tra việc chấp hành pháp luật trong lĩnh vực an toàn thực phẩm ở các cơ sở sản xuất kinh doanh sữa chế biến, sản phẩm dinh dưỡng, thực phẩm dùng cho chế độ ăn đặc biệt..."
20250425161857349,https://tuoitre.vn/long-chau-chi-ra-giai-phap-siet-vong-vay-chan-thuoc-gia-20250425161857349.htm,"Long Châu chỉ ra giải pháp siết vòng vây, chặn thuốc giả","Lãnh đạo FPT Retail, đang vận hành chuỗi nhà thuốc Long Châu, khẳng định ủng hộ công an triệt phá những tổ chức sai phạm, 'dọn sạch' thị trường. Đồng thời đưa ra các giải pháp để chặn đường buôn bán dược phẩm, thực phẩm chức năng giả."
20250424095342313,https://tuoitre.vn/bat-nhan-vien-chi-nhanh-cong-ty-duoc-o-tp-hcm-chiem-doat-1-6-ti-dong-20250424095342313.htm,"Bắt nhân viên chi nhánh công ty dược ở TP.HCM chiếm đoạt 1,6 tỉ đồng","Nguyễn Xuân Hùng giả chữ ký của 11 nhà thuốc, xuất 48 hóa đơn để lấy hàng của công ty dược nơi mình làm việc, sau đó đem bán lẻ."
20250424082903057,https://tuoitre.vn/ngan-doc-duoc-khoac-ao-thuc-pham-viec-khong-the-nan-na-them-nua-20250424082903057.htm,Ngăn 'độc dược' khoác áo thực phẩm: Việc không thể nấn ná thêm nữa,Chưa bao giờ hàng loạt sản phẩm giả mạo bị phanh phui nhiều trong thời gian ngắn như vừa qua.
20250424064651236,https://tuoitre.vn/vu-thuoc-chua-benh-gia-da-ban-o-nhieu-quay-nha-thuoc-la-nhung-nha-thuoc-nao-20250424064651236.htm,"Vụ thuốc chữa bệnh giả đã bán ở nhiều quầy, nhà thuốc, là những nhà thuốc nào?","Trong quá trình điều tra vụ án sản xuất, buôn bán thuốc giả, lực lượng Phòng cảnh sát kinh tế Công an tỉnh Thanh Hóa phát hiện thuốc giả được bán tại nhiều quầy thuốc trên địa bàn tỉnh và tài khoản Facebook cá nhân."
20250423115626641,https://tuoitre.vn/cu-tri-lo-lang-gia-vang-bien-dong-manh-de-nghi-xu-nghiem-sua-gia-thuoc-gia-quang-cao-sai-su-that-20250423115626641.htm,"Cử tri lo lắng giá vàng biến động mạnh, đề nghị xử nghiêm sữa giả, thuốc giả, quảng cáo sai sự thật","Cử tri, nhân dân lo lắng, bức xúc, lên án mạnh mẽ tình trạng sản xuất, buôn bán sữa giả, thuốc giả, thực phẩm kém chất lượng, lừa đảo, quảng cáo sai sự thật."
20250422071028662,https://tuoitre.vn/vu-thuoc-gia-vua-triet-pha-so-y-te-thanh-hoa-tung-phat-hien-thuoc-gia-20250422071028662.htm,Vụ thuốc giả vừa triệt phá: Sở Y tế Thanh Hóa từng phát hiện thuốc giả,"Thời gian qua, Sở Y tế Thanh Hóa cùng cơ quan chức năng đã đấu tranh, ngăn chặn, xử lý sản xuất, buôn bán thuốc giả."
20250422073821393,https://tuoitre.vn/21-loai-thuoc-gia-co-4-loai-gia-thuoc-da-duoc-cap-phep-luu-hanh-20250422073821393.htm,"21 loại thuốc giả, có 4 loại giả thuốc đã được cấp phép lưu hành","Trong số 21 loại thuốc giả vừa bị công an thu giữ, có 4 loại được xác định là giả mạo thuốc đã được Bộ Y tế cấp phép lưu hành. Những loại thuốc giả dùng để điều trị bệnh tiềm ẩn hiểm họa khủng khiếp đến người bệnh."
20250421085519275,https://tuoitre.vn/thuoc-gia-tran-lan-cach-nao-nhan-dien-20250421085519275.htm,"Thuốc giả tràn lan, cách nào nhận diện?",Việc sử dụng thuốc giả không chỉ ảnh hưởng về kinh tế mà còn tiềm ẩn những nguy cơ ảnh hưởng đến sức khỏe.
20250420212029554,https://tuoitre.vn/ten-21-loai-thuoc-gia-vua-bi-triet-pha-o-thanh-hoa-can-tranh-20250420212029554.htm,Tên 21 loại thuốc giả vừa bị triệt phá ở Thanh Hóa cần tránh,"Công an tỉnh Thanh Hóa vừa triệt phá đường dây sản xuất, buôn bán tân dược giả với quy mô lớn trên phạm vi toàn quốc. Trong đó, công an đã thu giữ 21 loại tân dược được làm giả, người dân cần biết để phòng tránh."
20250420113332194,https://tuoitre.vn/sua-gia-thuoc-gia-bo-y-te-de-nghi-ra-soat-viec-ke-don-tu-van-va-quang-cao-cua-nhan-vien-y-te-20250420113332194.htm,"Sữa giả, thuốc giả: Bộ Y tế đề nghị rà soát việc kê đơn, tư vấn và quảng cáo của nhân viên y tế","Sáng 20-4, Bộ Y tế có văn bản đề nghị bệnh viện, sở y tế các tỉnh, thành phố tăng cường kiểm tra, giám sát thực hiện các quy định pháp luật trong khám bệnh, chữa bệnh."
2025041814572558,https://tuoitre.vn/nguoi-tieu-dung-mai-tu-chiu-trach-nhiem-vi-mua-phai-sua-gia-thuoc-gia-2025041814572558.htm,"Người tiêu dùng mãi tự chịu trách nhiệm vì mua phải sữa giả, thuốc giả?","Sau vụ gần 600 loại sữa giả bị phát hiện, dư luận lại bức xúc với chuyện thuốc giả bị cơ quan chức năng phát hiện. Bao giờ người dân không còn phải thấp thỏm, lo lắng?"
20250418172119502,https://tuoitre.vn/600-loai-sua-gia-10-tan-thuoc-gia-bi-triet-pha-sap-nhap-tinh-thanh-benh-vien-co-sap-nhap-20250418172119502.htm,"600 loại sữa giả, 10 tấn thuốc giả bị triệt phá; Sáp nhập tỉnh thành, bệnh viện có sáp nhập?","Triệt phá đường dây sản xuất sữa bột giả lớn; Sáp nhập tỉnh thành, bệnh viện, trạm y tế, trường học có sáp nhập?… là những vấn đề nổi bật thu hút hàng ngàn lượt bạn đọc quan tâm tuần qua."
20250418171818198,https://tuoitre.vn/vu-thuoc-chua-benh-gia-thuoc-gia-chua-vao-co-so-kham-chua-benh-o-thanh-hoa-20250418171818198.htm,Vụ thuốc chữa bệnh giả: Thuốc giả chưa vào cơ sở khám chữa bệnh ở Thanh Hóa,"Sau khi Công an tỉnh Thanh Hóa triệt phá đường dây sản xuất, buôn bán thuốc chữa bệnh giả quy mô lớn, Sở Y tế tỉnh này đã cho kiểm tra. Bước đầu chưa phát hiện thuốc giả có trong các cơ sở khám chữa bệnh trên địa bàn tỉnh."
20250418133635567,https://tuoitre.vn/thuoc-gia-tri-moi-goi-nhung-khong-chua-duoc-dau-tay-20250418133635567.htm,Thuốc giả' trị mỏi gối nhưng không chữa được... đau tay,"Bao năm đau nhức chân tay. Tê vai, mỏi gáy mua ngay thuốc này..."
2025041812314808,https://tuoitre.vn/cuc-quan-ly-duoc-chi-cach-tra-cuu-thong-tin-thuoc-ky-nang-tranh-mua-thuoc-gia-2025041812314808.htm,"Cục Quản lý dược chỉ cách tra cứu thông tin thuốc, ‘kỹ năng’ tránh mua thuốc giả","Sau vụ cơ quan chức năng tỉnh Thanh Hóa triệt phá đường dây buôn bán thuốc giả quy mô lớn, Cục Quản lý dược, Bộ Y tế đã đưa ra các hướng dẫn chi tiết về cách tra cứu thông tin thuốc và kinh nghiệm để người dân tránh mua phải thuốc giả."
20250417153138066,https://tuoitre.vn/sua-gia-co-quan-chuc-nang-o-dau-20250417153138066.htm,Sữa giả: Cơ quan chức năng ở đâu?,"Sữa giả, thuốc giả tồn tại nhiều năm mới bị phát hiện, người bán không sợ, người mua không biết, cơ quan quản lý chậm hoặc không lên tiếng... Cứ mãi như vậy sao?"
20250417144832889,https://tuoitre.vn/nguoi-noi-tieng-chiu-trach-nhiem-ra-sao-ve-chat-luong-san-pham-quang-cao-20250417144832889.htm,Người nổi tiếng chịu trách nhiệm ra sao về chất lượng sản phẩm quảng cáo?,"Từ chuyện sữa giả, thuốc giả quảng cáo tràn lan, nhiều ý kiến thắc mắc: sản phẩm quảng cáo phải đảm bảo các tiêu chí nào?"
20250417170821457,https://tuoitre.vn/thuoc-gia-nham-vao-nguoi-gia-tien-mat-tat-mang-20250417170821457.htm,"Thuốc giả nhắm vào người già, tiền mất tật mang","Nhiều bạn đọc đề nghị xử lý nghiêm các cá nhân, cơ quan liên quan vụ việc phá đường dây sản xuất thuốc chữa bệnh giả, thu giữ lô hàng rất lớn."
20250417174326856,https://tuoitre.vn/vu-thuoc-gia-o-thanh-hoa-cac-san-pham-co-vao-benh-vien-20250417174326856.htm,"Vụ thuốc giả ở Thanh Hóa, các sản phẩm có vào bệnh viện?","Chiều 17-4, Cục Quản lý dược, Bộ Y tế có thông tin ban đầu về vụ phát hiện đường dây sản xuất thuốc giả ở Thanh Hóa."
20250417142837547,https://tuoitre.vn/ti-le-thuoc-gia-cong-bo-tai-viet-nam-co-phan-anh-dung-thuc-te-20250417142837547.htm,Tỉ lệ thuốc giả công bố tại Việt Nam có phản ánh đúng thực tế?,"Theo công bố của Bộ Y tế, năm 2024 về chất lượng thuốc thì bộ này cho rằng tỉ lệ mẫu lấy không đạt chất lượng vẫn duy trì ở mức thấp (0,53%), tỉ lệ thuốc giả thấp so với các nước trong khu vực (0,06%)."
20250417070616432,https://tuoitre.vn/duong-day-san-xuat-thuoc-chua-benh-gia-vua-bi-pha-nham-vao-nguoi-gia-mua-thuoc-gia-re-20250417070616432.htm,Đường dây sản xuất thuốc chữa bệnh giả vừa bị phá: Nhắm vào người già mua thuốc giá rẻ,"Liên quan đến đường dây sản xuất, buôn bán thuốc chữa bệnh giả quy mô lớn mà Công an tỉnh Thanh Hóa vừa triệt phá, lực lượng chức năng phát hiện nhóm bị can trong đường dây này nhắm vào người già mua thuốc giá rẻ để hoạt động."
20250416205044984,https://tuoitre.vn/pha-duong-day-san-xuat-thuoc-chua-benh-gia-thu-giu-lo-hang-rat-lon-20250416205044984.htm,"Phá đường dây sản xuất thuốc chữa bệnh giả, thu giữ lô hàng rất lớn","Tối 16-4, Phòng cảnh sát kinh tế Công an tỉnh Thanh Hóa cho biết vừa triệt phá đường dây sản xuất, buôn bán thuốc chữa bệnh giả với quy mô lớn, bắt giữ 14 nghi phạm về tội 'sản xuất, buôn bán hàng giả là thuốc phòng bệnh, thuốc chữa bệnh'."
20250414092847788,https://tuoitre.vn/co-ke-ho-o-ten-cac-cong-ty-san-xuat-kinh-doanh-sua-gia-deu-la-cong-ty-duoc-nhung-khong-ban-thuoc-20250414092847788.htm,"Có kẽ hở ở tên các công ty sản xuất kinh doanh sữa giả, đều là công ty dược nhưng không bán thuốc?","Có 10 công ty trong ""hệ sinh thái"" các công ty sản xuất, buôn bán gần 600 loại sữa giả mà cơ quan công an đã khởi tố điều tra. Tuy nhiên nhìn vào tên các công ty này, tôi thấy có một vấn đề lớn."
20250411171525025,https://tuoitre.vn/khoi-to-nu-bi-can-buon-ban-hang-gia-la-thuoc-chua-benh-20250411171525025.htm,Khởi tố nữ bị can buôn bán hàng giả là thuốc chữa bệnh,"Ngày 11-4, Viện Kiểm sát nhân dân TP Thanh Hóa cho biết vừa phê chuẩn quyết định khởi tố bị can đối với Dương Thị Oanh về tội “buôn bán hàng giả là thuốc chữa bệnh, thuốc phòng bệnh”."
20250321172730468,https://tuoitre.vn/lam-gia-thuoc-bao-ve-thuc-vat-de-ban-kiem-loi-hai-bi-cao-lanh-20-nam-tu-20250321172730468.htm,"Làm giả thuốc bảo vệ thực vật để bán kiếm lời, hai bị cáo lãnh 20 năm tù","Hai bị cáo bị tuyên 20 năm tù vì làm thuốc bảo vệ thực vật giả, nhái nhãn mác thương hiệu nổi tiếng để bán kiếm lời, gây thiệt thòi cho nông dân sản xuất nông nghiệp."
20250301143554352,https://tuoitre.vn/chu-tiem-dung-hinh-khi-bi-nam-thanh-nien-cuop-thung-bia-20250301143554352.htm,Chủ tiệm đứng hình khi bị nam thanh niên cướp thùng bia,"Nam thanh niên ngồi sẵn trên xe máy nhờ nữ chủ tiệm lấy thùng bia. Sau đó, hắn giả vờ hỏi mua thêm gói thuốc rồi nổ máy tẩu thoát khi nữ chủ tiệm đi lấy hàng."
20250214074358084,https://tuoitre.vn/tin-bac-si-mang-mua-thuoc-online-that-gia-lan-lon-20250214074358084.htm,"Tin bác sĩ mạng, mua thuốc online: Thật giả lẫn lộn","Qua mạng xã hội, giờ đây chỉ cần điện thoại thông minh, nhiều người có thể mua thuốc, thực phẩm chức năng giao tận nhà. Đánh vào tâm lý mua dễ, không phải khám bệnh, hàng loạt cá nhân, cơ sở mạo danh bác sĩ tung quảng cáo."
20250114185553785,https://tuoitre.vn/nguoi-dan-ong-hoc-lop-9-khong-biet-gi-ve-duoc-lam-giam-doc-cong-ty-san-xuat-thuoc-gia-lon-o-tp-hcm-20250114185553785.htm,"Người đàn ông học lớp 9, không biết gì về dược làm giám đốc công ty sản xuất thuốc giả lớn ở TP.HCM","Công an TP.HCM vừa triệt phá đường dây sản xuất, mua bán thuốc giả quy mô lớn."
20250107192327874,https://tuoitre.vn/ban-thuoc-nho-mat-gia-cho-hon-10-nghin-nguoi-bo-tui-tren-3-ti-dong-20250107192327874.htm,"Bán thuốc nhỏ mắt giả cho hơn 10.000 người, bỏ túi trên 3 tỉ đồng","Nguyễn Văn Vũ đã lừa bán các loại thuốc nhỏ mắt giả nhãn hiệu của Nhật Bản cho hơn 10.000 người trên địa bàn toàn quốc, chiếm đoạt tổng số tiền hơn 3 tỉ đồng."
