article_id,content,reacts
2025053007484598,"Thật sự phải tăng mức hình phạt lên thật cao cho hành vi này. Người bệnh chỉ mong hết bệnh khi dùng thuốc, đường sống của người ta mà nỡ lòng nào làm vậy có quá tàn nhẫn không...",1
2025053007484598,"Đã bị bắt tại trận cửa hàng kinh doanh hàng giả, kém chất lượng thì nên buộc phải đóng cửa, để làm việc với cơ quan điều tra.&nbsp;",1
2025053007484598,Bán thuốc giả là tội giết người.,1
2025053007484598,"Người ta đã bị bệnh, cần đến thuốc để điều trị, duy trì thì lại gặp thuốc giả, trong khi bệnh có thể được kiểm soát thì uống thuốc giả làm cho bệnh càng ngày càng tiến triển nặng, mất cơ hội sống của họ. Vì vậy, đề nghị tội sản xuất thuốc giả, thành phần thuốc không đúng như tem nhãn phụ, dù ít, dù nhiều, cần xử phạt thật nặng.",1
2025053007484598,Đẩy mạnh thanh kiểm tra đi hỡi các cơ quan chức năng.&nbsp;,1
2025053007484598,"Trời ơi bây giờ không biết đâu là thật, đâu là giả",1
2025053007484598,"Xử lý thuốc giả ở nhà thuốc chỉ là xử lý ngọn, cần xử lý tận gốc vấn nạn này từ công ty sản xuất, nhập khẩu. Không có sản xuất, phân phối thì thuốc đâu mà bán?",1
2025053007484598,Lần này không biết có trả lời đây không phải đối tượng quản lý nữa không. Rồi lại đỗ lỗi cho phân cấp phân quyền nữa không?&nbsp;,1
2025053007484598,"Có một thực tế là khi có thông tin cơ quan chức năng đến kiểm tra, một số quầy thuốc sẽ... đóng cửa. Nhiều người nói vậy, &nbsp;hôm trước tôi cũng tận mắt thấy. Có đoàn đến kiểm tra quầy thuốc bên này, quầy bên kia cách chừng 30m tự dưng hạ cửa cuốn xuống.",0
2025053007484598,Hiện các loại thuốc này được bán khắp các chuỗi nhà thuốc trên toàn quốc! Mong cơ quan quan chức năng tìm hiểu chất lượng ạ!&nbsp;,0
2025053007484598,"Thuốc Crestor này tôi được BS kê toa cho mà, nay là giả sao trời?",0
2025053007484598,"Bệnh đã khổ lắm rồi, uống thuốc không hết, còn mang bệnh vô người. Tiền làm mờ mắt, mất nhân cách.",0
2025053007484598,Càng đọc những tin tức này càng vui mừng vì đã phát hiện được chứ không để nó âm thầm gây hại.,0
2025053007484598,"Cần phải thu hồi giấy phép những nơi bán hàng giả vĩnh viễn và phạt thật nặng như vậy mới bảo vệ được người tiêu dùng. Kiểm tra thường xuyên và đột xuất chứ kiểm tra báo trước thì đâu ra có thuốc giả, hàng giả được",0
2025053007484598,Janumet cũng là thuốc tiểu đường.,0
2025053007484598,"Trời ạ, đến thế này thì hết chỗ nói rồi...",0
20250529092525297,"Mong cơ quan  điều tra  sớm làm rõ nguồn gốc cũng như xử lý vụ án, bởi đây là thuốc trị bệnh hen suyễn, rất là quan trọng với bệnh nhân này.",6
20250529092525297,Nguy cơ tử vong vì sử dụng thuốc này,4
20250529092525297,Mong cơ quan điều tra tìm được nơi sản xuất loại thuốc này và xử lý mạnh tay.,2
20250529092525297,"Khi bệnh nhân lên cơn suyễn, cần thuốc, lại gặp thuốc giả… Hậu quả rất nặng nề.",1
20250529092525297,Cội nguồn thuốc giả có liên quan đến máy làm thuốc viên và vỉ bán nhiều ở thị trường không?,0
20250528090307072,"Nên có kênh tiếp nhận bằng điện tử tố cáo và phản hồi hàng giả, hàng kém chất lượng, hàng không rõ nguồn gốc để người dân biết mà tố cáo.<br/>Đồng thời, nên có quy định các sàn TMĐT cũng có tiếp nhận tố cáo hàng giả, hàng kém chất lượng, hàng không rõ nguồn gốc, có liên thông với cơ quan nhà nước.<br/>Khi đó nhà nước sẽ có nhiều kênh tiếp nhận.",3
20250527120637225,Đồng ý với ý kiến của đại biểu Quốc Hội,3
20250527120637225,Tôi rất ủng hộ ý kiến của Đại biểu Quốc hội này.,2
20250527120637225,"Việc dùng nhiều hoá chất để phù phép đánh lừa người tiêu dùng, những hoá chất này khi vào người thận sẽ làm việc hết công sức để thải độc gây nguy cơ suy thận. Phần hoá chất còn tồn đọng trong cơ thể gây rối loạn cho sự phân chia tế bào, có thể dẫn đến ung thư...",1
20250527120637225,Thực phẩm chức năng giả cũng gây nguy hiểm không kém gì sữa giả và thuốc giả.<br/>Mong xem xét.,1
20250527120637225,"""Đại biểu Quốc hội đề xuất bổ sung án tử hình tội phạm sản xuất thuốc giả, sữa giả"" Đây là nguyện vọng của toàn dân! Theo tôi nghĩ 100% sẽ nhất trí!",1
20250527084050053,"Những cái rất mất đạo đức gây hại nghiêm trọng đến sản xuất và buôn bán thuốc giả là: Thứ nhất ảnh hưởng trực tiếp đến sức khỏe và tính mạng nhiều người. Ví dụ thuốc trị ung thư giả làm cho mất thời kỳ vàng điều trị ung thư, làm người bệnh không điều trị kịp thời mau dẫn đến cái chết. Sữa giả cho bà bầu và trẻ em thì ảnh hưởng nghiêm trọng đến sức khỏe hàng loạt trẻ em, thế hệ tương lai của đất nước. Ví dụ có thể là bệnh suy thận đi theo cả cuộc đời, Tác động đến số đông người như thế thì có quá ác độc không? Mục đích tất cả sai phạm là kiếm tiền bất chấp, vì vậy khi xử lý cần tịch thu toàn bộ tài sản tiền bạc người phạm tội, đừng để họ có tư tưởng kiếm tiền được 100, mà cơ quan điều tra chỉ phát hiện thu hồi 20 hay 30 còn lại số nhiều họ để lại cho gia đình, con cái sử dụng cả đời không hết . Cần có luật khi người thân trong gia đình sai phạm thì bắt buộc tất cả các thành viên trong gia đình nội ngoại phải chứng minh được nguồn gốc toàn bộ số tài sản. Nếu không chứng minh được thì tịch thu sung vào công quỹ. Như vậy mới tránh được tư duy ""hy sinh đời bố củng cố đời con"". Trân trọng!",272
20250527084050053,Cá nhân tôi đề nghị không bỏ tử hình với tội tham ô và nhận hối lộ.&nbsp;,162
20250527084050053,"Bệnh phải uống thuốc, nếu nhầm thuốc giả bệnh nặng dẫn đến tử vong thì đâu biết ngay được. Như vậy người sản xuất thuốc giả đã gián tiếp gây ra cái chết mà đâu chỉ 1 người chết.&nbsp;",112
20250527084050053,"Làm luật là để ngăn chặn chứ không phải đợi có người sử dụng thực phẩm giả, hàng giả chết hay ai đó bệnh vì thực phẩm giả hay phải chờ họ nộp đơn tố giác. Bao nhiêu người bệnh ung thư ở Việt Nam và bao nhiêu người đã chết vì căn bệnh đó chứng tỏ môi trường sống, sinh hoạt của người Việt đang có vấn đề.&nbsp;",76
20250527084050053,Chưa có thống kê thuốc giả gây chết người nhưng chắc chắc gián tiếp ảnh hưởng dần dần. Thấy vì trị bệnh thuốc thật sẽ hết nhưng uống nhầm thuốc giả bệnh cứ lay lắt. Bào mòn sức khoẻ và tiền bạc của rất rất nhiều người.&nbsp;,67
20250527084050053,"Sản xuất hàng giả, đặc biệt là thuốc giả cướp đi nguồn sống, cơ hội sống của nhiều người.",35
20250527084050053,"Tiêm vắc xin giả, không ngừa được bệnh, bệnh hiểm nghèo như ung thư uống thuốc giả thì đi nhanh, là giết người còn gì?",35
20250527084050053,Ủng hộ dự thảo luật mới.,22
20250527084050053,"Tham ô tài sản, nhận hối lộ còn có thể khắc phục ở mức nào đó còn sản xuất thuốc giả chưa đưa đến cái chết ngay trong nhiều trường hợp nhưng có hại đến sức khỏe lâu dài, gây tổn hại cho cuộc sống và kinh tế của người bệnh và cả xã hội. Nên coi sản xuất thuốc giả là tội cố ý giết người, may mắn người bị hại chưa chết, phải sống lây lất.",22
20250527084050053,"Người bệnh nan y còn cơ hội sống nếu được chữa trị bằng  thuốc thật mà lại mua nhầm thuốc giả, vừa mất tiền vừa sớm qua đời vì không chữa được bệnh thì hẳn nhiên thuốc giả là tác nguyên gây chết người, không thể nói thuốc giả không gây chết người.",17
20250527084050053,"Sản xuất, tiêu thụ hàng giả đặc biệt là đồ ăn uống và thuốc chữa bệnh.... là loại hình tội ác, làm tổn hại sức khỏe, tuổi thọ và chết người không thể lường được. Cần có và tăng tội tử hình...",12
20250527084050053,"Thuốc giả uống vô không chết người ngày mà người bệnh mua thuốc giả hết tiền nhưng bệnh nặng thêm mà chết, như vậy thuốc giả có phải giết người không ? Xin trả lời thỏa đáng giùm.",11
20250527084050053,Bỏ cũng được nhưng chính quyền phải có biện pháp quản lý để hạn chế những tội này.,9
20250527084050053,"Phân giả hại cây, thuốc giả hại người!!!",9
20250527084050053,Vậy thì phải thêm án chung thân không ân xá,6
20250527084050053,"Tưởng tượng nghèo dồn hết tiền bạc thậm chí vay mượn mua thuốc trị bệnh mà mua nhầm thuốc giả, không hết thậm chí bệnh nặng hơn, tiền mất tật mang, có phải càng dồn ép người ta vào bước đường cùng thậm chí tội phạm vì nghĩ quẫn không?",5
20250527084050053,"Uống thuốc giả nó như đầu đọc con người, dĩ nhiên nó không chết liền mà nó chết từ từ",4
20250527084050053,"Rất khó xác định chứ phải không thể xác định có ảnh hưởng đến sức khoẻ và tính mạng của người dân hay không. Rất nhiều bài nghiên cứu quốc tế về các thành phần độc hại và ngưỡng an toàn của nó đã được xuất bản, ngoài ra viện nghiên cứu nước ta cũng phải quan tâm đến sức khoẻ cộng đồng chứ.<br/>Các quốc gia khác có hành lang bảo vệ người tiêu dùng vẫn còn xảy ra các đại án động trời đó thôi.&nbsp;",1
20250527084050053,"Một đất nước có mạnh, phát triển thì phải có một cơ chế pháp luật nghiêm....&nbsp;",0
20250527073642897,Hàng giả âm thầm giết người hàng loạt... nên xử lý thật nặng để có tính răn đe loại tội này.,13
20250527073642897,Thêm bún dùng chất bảo quản không bao giờ thiu nữa.,9
20250527073642897,"Không biết trách nhiệm của quản lý thị trường, cơ quan an toàn thực phẩm… thế nào?",8
20250527073642897,"Vấn đề là ở chỗ quản lý! Quản lý chặt, công minh thì sao lọt được",1
20250527073642897,Vẫn chưa thấy ai lên tiếng chịu trách nhiệm.,3
20250527073642897,"Những người sản xuất và buôn bán hàng giả là những thành phần nguy hiểm của cộng đồng, cần phải nghiêm trị.",7
20250527073642897,Những việc này xảy ra rất lâu rồi và vẫn còn tiếp diễn cho đến nay. Cuối cùng người tiêu dùng là người thiệt hại nhất. Ai bảo vệ cho họ?,6
20250527073642897,Đề nghị xử phạt thật nặng.,6
20250527073642897,"Ai phụ trách quản lý an toàn thực phẩm, không thấy chịu trách nhiệm gì?",5
20250527073642897,Xuất hiện lâu rồi. Trách nhiệm người lãnh đạo quản lý như thế nào,2
20250527073642897,"Rõ chán, hàng giả đem ra thị trường bán cơ quan quản lí ko phát hiện được cho đến khi công an khui ra, bạn tin được ko?<br/>  Đến giờ vẫn chưa có thông tin bao nhiêu cơ quan nào chịu trách nhiệm cụ thể. Cuối cùng vẫn là dân chịu.",2
20250527073642897,"Sản xuất chế biến hàng giả bán ra thị trường là hành vi cố ý gây ảnh hưởng sức khỏe của người dân, tôi nghĩ cần phải có hình phạt thích đáng.",2
20250527073642897,"Trước thực trạng hiện nay khi đến bộ trưởng Bộ Y tế nhận xét: Nngười dân rất hoang mang không biết đâu là hàng thật, hàng giả"". Là người dân tôi nhận xét đó là ý kiến mạnh dạn và nhìn thẳng vào sự thật của lãnh đạo Bộ Y tế. Do đó tôi có ý kiến mong TT phỏng vấn thêm các đại biểu Quốc hội, qua đó để sớm có giải pháp cho Chính phủ trong bài trừ nạn sản xuất và buôn bán hàng giả và quảng cáo dối hàng giả trên <br/>mạng",1
20250527073642897,"Mức phạt  nặng nhưng chỉ phạt vài người trong cả ngàn người vi phạm thì sao đủ sức răn đe? Nên phải kiểm tra, xử lý từng giờ, từng ngày bất cứ cơ sở kinh doanh buôn bán, sản xuất nào.",1
20250527073642897,"Mong cơ quan chức năng có thông báo cho người dân được biết hiện trên thị trường loại nước mắm nào là giả, loại nào là không,  thương hiệu nước mắm nào sử dụng nhiều loại hóa  chất, chất bảo quản trong sản xuất.&nbsp;",1
20250527073642897,"Hãy bắt tất cả bọn sản xuất hàng giả, hàng kém chất lượng và đưa đến làm công ích tại các trung tâm, bệnh viện ung bướu để họ cảm nhận nỗi đau của bệnh nhân.",23
20250527073642897,BV không dám nhận.,0
20250527073642897,"Có 2 khái niệm: hàng giả và hàng nhái.<br/>Hàng nhái và ăn theo như Adidas, Nike,… giá bán 100 nghìn đến 300 nghìn. Phân khúc khách hàng đó thì chỉ cần yêu cầu đổi mẫu mã là được. Vì có bán hàng thật trong chợ cũng không ai dùng 30%- 60% lương đi mua cả. Mà có thể họ cũng không biết, điều đó nghĩ là hàng chợ thôi cũng không biết thương hiệu là gì.<br/>Hàng giả tinh vi là rất nguy hiểm. Nghĩa là họ cố ý giả cả con dấu, tem nhãn, đóng gói,… ảnh hưởng uy tín doanh nghiệp. Dạng này mới có rủi ro cao. Vì sản phẩm là thuốc trong các bệnh viện hoặc nhà thuốc khi ta cầm toa thuốc đi mua xem như xong.",0
20250527073642897,"Luật nghiêm nhưng cần tăng cường kiểm tra, xử lý nhiều hơn, hiện tại chỉ quản  nhiều ở khâu cấp phép nhưng lại ít hậu kiểm",0
20250526213349961,Phải có lộ trình phù hợp với thực tiễn tại Việt Nam,0
2025052615494576,"Ngay lúc này, rất mong Bộ y tế công bố trên phương tiện truyền thông đại chúng về tên, chủng loại những thuốc giả, TPCN giả  để người dân đã trót mua được biết để còn dừng sử dụng. <br/>Về tội danh sản xuất và tiêu thụ thuốc giả TPCN giả suy cho cùng nó chẳng khác nào việc SX và buôn bán heroin, bởi nó gây hậu quả rất nghiêm trọng cho xã hội. Rất mong Chính phủ chỉ đạo quyết liệt để dẹp bỏ vấn nạn này.",3
2025052615494576,"Hàng gian hàng giả, hàng kém chất lượng... nó đang hàng ngày làm tổn hại sức khỏe và giết chết con người một cách thầm lặng. Mong rằng những người có trách nhiệm kiểm tra, xử lý.",0
20250525170900648,"Trên các trang bán hàng điện tử toàn là đồ giả không, qua đây cũng nên sờ gáy các cửa hàng này.",4
20250525170900648,"Nhà nhà thành lập công ty, ngõ ngách nào cũng Cty TNHH, Cty CP... Ai hậu kiểm, ai chịu trách nhiệm khi báo chí và CA phát hiện?",2
20250525170900648,"Thu hồi, nhưng dân lỡ mua có được trả lại không?",0
20250525170900648,"Phải cấm tiệt tất cả những người đã liên quan đến sản xuất kinh doanh hàng giả, không được góp vốn thành lập, không được quản lý và làm thuê tại mọi công ty, cơ sở sản xuất, kinh doanh nói chung, sản xuất và kinh doanh các hàng hóa đã bị làm giả nói riêng.",0
20250525084044693,Vậy ai đã tiếp tay cho hàng gian hàng giả?,4
20250525084044693,"Mong cuộc chiến chống hàng gian, hàng giả này lâu dài&nbsp;",3
20250525084044693,Một cách nhận biết rất rõ là bán hàng giả họ rất mạnh về truyền thông luôn khoe là giàu có...,1
20250524101757294,Việc này rất quan trọng.,3
20250524101757294,"Ai chịu trách nhiệm thì rất đáng quan tâm, tìm hiểu và xử lý.&nbsp;",3
20250524101757294,Các cơ quan đã biết sao không lên tiếng từ lâu?,1
20250524101757294,Sữa giả thuốc giả xâm nhập các bệnh viện không phải là tiềm ẩn nữa mà là một thực tế.,1
20250524101757294,Người tiêu dùng lãnh hết,1
20250524101757294,BV không tiếp tay thì vào làm sao được nhà thuốc BV. Xử lý từ ông lãnh đạo trở xuống,1
20250524101757294,Chưa thấy ai chịu trách nhiệm cả!,1
20250524101757294,Muốn tiêu diệt hàng giả thì chỉ cần xử phạt thật nặng và quan trọng nhất là tịch thu toàn bộ tài sản sung công quỹ.,1
20250524101757294,Đề nghị cơ quan chức năng kiểm tra căn tin trường học,1
20250524101757294,"Cứ phải rõ ràng nạn thuốc giả, thực phẩm chức năng giả mới giảm được.",1
20250524101757294,"Đơn cử như tôi là một dược sĩ và tôi đang hành nghề chính tại nhà thuốc mình, tôi luôn kiểm tra rất rõ trước khi nhập vào, những nơi hợp tác thì khác, dược sĩ chịu trách nhiệm chuyên môn chỉ đứng danh nghĩa để mặc cho người hợp tác muốn làm gì thì làm.  Việc quản lý ngọn (nơi bán lẽ) vậy tại sao không kiểm soát từ gốc có phải là hiệu quả hơn không.",0
20250524101757294,Và tôi rất thắc mắc là có rất nhiều.... mà hàng giả hàng nhái đầy thị trường.,0
20250524101757294,"Cần quy định và có mức phạt về sản xuất và tiêu thụ thuốc giả, thực phẩm chức năng giả.",0
20250523141429582,"Mẫu thuốc lấy tại Nhà thuốc Đức Anh, trực thuộc Công ty TNHH Dược phẩm thiết bị y tế Đức Anh, số 8 Huỳnh Thúc Kháng kéo dài (Đống Đa, Hà Nội). Đề nghị cơ quan điều tra vào cuộc thì ra thôi. Thuốc anh mua của ai, ở đâu? Không lẽ trên trời rơi xuống sao?",6
20250523141429582,Tôi đang uống thuốc này mà không biết là thuốc thật hay thuốc giả!!!,2
20250523141429582,"Bác cứ mua đúng hàng của hãng nhập khẩu, bao bì có tiếng Việt là yên tâm nhé.&nbsp;",0
20250523141429582,"Đa phần là thuốc thật thôi, cái trong bài là giả hàng xách tay, còn hàng trong nước do Astra Zeneca VN phân phối đầy đủ giấy tờ & kiểm định.",0
20250523141429582,"Do không làm nghiêm bây giờ nhà nhà đều làm hàng kém chất lượng, ngay cả thuốc",2
20250523134803314,"Cá nhân tôi hoàn toàn nhất trí với ý kiến của BCA về việc có sự móc nối với CQCN, trong các vụ SX thực phẩm, Thuốc, đồ dùng giả tràn ngập trên thị trường",5
20250523134803314,"Đề nghị mỗi tỉnh, thành thiết lập đường dây nóng thông qua ứng dụng VNeID, Zalo, cổng Thông tin điện tử địa phương để tiếp nhận thông tin, dữ liệu điện tử, hình ảnh, mẫu vật: thuốc chữa bệnh, sữa các dạng, thực phẩm, thực phẩm chức năng... mà người tiêu dùng nghi ngờ có vấn đề về chất lượng, hàng gian, hàng giả... Từ đó khẩn trương kiểm tra, truy xét, xử lý, công khai doanh nghiệp, công ty, thương hiệu, nhãn hiệu vi phạm trên báo, đài.",2
2025052111064411,Hoàn toàn đồng ý với ý kiến bà Phong Lan.,41
2025052111064411,Đồng ý với ý kiến bà Lan,0
2025052111064411,Có tử hình thì công lý mới đầy đủ,29
2025052111064411,"Tôi cho rằng làm hàng giả như sữa giả, bột ngọt giả, thuốc giả v...v...là TỘI ÁC. Mà tội ác này chỉ có thể mức án cao nhất mới họa may ngăn chận vấn nạn làm hàng giả!",27
2025052111064411,"Trước hết, việc áp dụng hình phạt tử hình là đối với những tội gây thiệt hại nặng nề cho xã hội, hoặc đe dọa đến tính mạng người khác. Như vậy là đúng người, đúng tội, đúng hình phạt, để pháp luật có tính răn đe, duy trì sự công bằng và ổn định cho xã hội. Nếu bỏ án tử hình với một số tội danh, thì đó là sự nhân văn đối với người phạm tội, đồng thời cũng là không nhân văn với người bị hại, những người bị tước đi quyền lợi, tài sản hay thậm chí là mạng sống.",22
2025052111064411,"Trên đời này ai cũng sợ chết... Do đó, không bỏ án tử hình để họ sợ mà chùn tay, không dám làm bậy bạ, vi phạm Pháp luật, hại người, hại nước, hại nhân dân.",18
2025052111064411,"Buôn ma túy, bán đồ giả có thể gián tiếp hoặc trực tiếp làm chết người. Tham nhũng cũng vậy. Tất cả tội đó đều là gánh nặng cực lớn của xã hội, làm trì trệ nền kinh tế, làm tan hoang bao gia đình. Gây ra tội nặng như thế mà chỉ có chung thân thôi thì không đủ, ngồi tù rồi cũng nhà nước nuôi, cũng tiền thuế của nhân dân mà ra. Và làm sao chắc chắn rằng chung thân sẽ tránh được tình trạng ""hy sinh đời bố, củng cố đời con""? Không thể bỏ án tử hình được.",15
2025052111064411,"Cần phải phạt nặng hơn, giảm số tiền tham ô, tham nhũng xuống và hình phạt cần tăng nặng hơn và không được giảm án cho các loại hình tội phạm này. Còn sản xuất hàng giả, cần cách li với xã hội vĩnh viễn   thêm xử thật nặng những người bảo kê (nếu có).&nbsp;",12
2025052111064411,Nhân văn nên dùng đúng chỗ chứ không phải bỏ tử hình là nhân văn.&nbsp;,8
2025052111064411,"Nước ngoài là chuyện nước ngoài, không thể bỏ án tử hình với buôn ma tuý, tham ô và tham nhũng, giết người, sản xuất thực phẩm và các loại thuốc, mỹ phẩm độc hại gây bệnh ung thư và chết người, buôn hoá chất độc hại và chất độc bán ra ngoài không đúng quy định",7
2025052111064411,Ủng hộ bà Lan,6
2025052111064411,"Tội sản xuất thuốc giả, thực phẩm giả, thực phẩm hôi thiu,...Tội nhận hối lộ tham nhũng, chạy án...là những hành vi cố ý phạm tội dù kẻ pham tội biết rõ hậu quả của những hành vi chúng gây ra, chúng hoàn toàn nhận thức được khi thực hiện hành vi phạm tội. Vậy nên phải duy trì án tử hình cho những tội danh này, và những tội danh mang tính cố ý mà gây hậu quả nghiêm trọng khác.",5
2025052111064411,Ủng hộ quan điểm của bà Lan,4
2025052111064411,"Nhân văn đối với các tội danh có thể sửa chữa lỗi lầm, những tội danh phải khép vào tội tử hình thì hầu như không thể sửa chữa cần loại bỏ khỏi xã hội, vậy nhân văn trong trường hợp này có cần thiết. Hơn nữa sống chung thân không có cơ hội giảm án, sống lay lắt trong tù thì có thể nói sống không bằng chết, vì ở tù thì làm gì sống sung sướng, vậy phải bắt họ tiếp tục sống thay vì chết để giải thoát cho họ, cái nào nhân văn hơn?",4
2025052111064411,Tôi ủng hộ ý kiến của đại biểu Phong Lan,3
2025052111064411,"Xu hướng thế giới là giảm tử hình, điều đó mang tính nhân văn. Rất ủng hộ.",3
2025052111064411,Nhỡ phức tạp thêm thì phải làm sao?,2
2025052111064411,"Tôi nghĩ nên giữ lại hình phạt tử hình đối với tội buôn bán ma túy, thuốc giả, thực phẩm độc hại. Đây là những tội cực kỳ nguy hiểm cho xã hội, ảnh hưởng đến tính mạng của nhiều người, đặc biệt là thuốc giả, thực phẩm bẩn. Có như vậy mới đủ sức răn đe.",1
2025052111064411,"Nếu đúng chung thân không giảm án thì phải thực hiện nghiêm, không có ân xá hay đặc xá.",0
2025052111064411,Xin hỏi từ khi ra luật tử hình tham nhũng hàng giả có án nào chưa?<br/>Với tôi giữ nguyên hình phạt tử hình mới đủ sức răn đe,0
2025052111064411,"Chúng ta nên hướng đến ""cải tạo"" con người theo hướng tốt hơn chứ không nên cách ly họ hoàn toàn ra khỏi xã hội, nếu điều đó không thật sự đem lại hiệu quả.",0
2025052111064411,Tui thấy sao cũng được miễn bình yên là được,0
2025052111064411,"Theo tôi, cần gì phải tử hình làm gì? Như ở bên nước ngoài, họ tối đa chỉ là chung thân<br/>Chung thân không giảm án, để người phạm tội thấy được cái giá phải trả cho tội của mình.",0
2025052111064411,"Làm hàng giả, thực phẩm giả, phân bón giả đề nghị xử lý nặng.",0
2025052111064411,"Không nên bỏ mức án tử hình đối với tội vận chuyển trái phép các chất ma túy. Vì biết bao gia đình tan nát, chia lìa cũng vì ma túy. Hiện tại bọn vận chuyển trái phép các chất ma túy đang nghe ngóng cơ quan công an trình dự thảo này thì bọn chúng đang mừng thầm, đang mừng lớn",0
2025052111064411,"Chúng ta nên hướng đến ""cải tạo"" con người theo hướng tốt hơn chứ không nên cách ly họ hoàn toàn ra khỏi xã hội, nếu điều đó không thật sự đem lại hiệu quả.",0
20250520160407745,Ủng hộ ý kiến của đại biểu Phạm Khánh Phong Lan (TP.HCM) và Đại biểu Nguyễn Thanh Sang (đoàn TP HCM). Những tội này rất nặng.......vô cùng nặng...........ảnh hưởng đến cả Đất nước và hàng triệu người...............,194
20250520160407745,Cảm ơn những đại biểu quốc hội có tâm và có tầm như cô Lan.&nbsp;,2
20250520160407745,"Có thể bỏ án tử hình như đề xuất thì có thể là trong tương lai nhưng hiện tại những loại tội phạm như buôn ma túy, sản xuất thuốc giả, tội phạm kinh tế rất là nhiều. Họ phạm tội ngày càng nghiêm trọng hơn xưa nên đề xuất bỏ án tử hình là không thích hợp vào thời điểm này.",107
20250520160407745,"Sản xuất thuốc giả, thực phẩm bỏ hoá chất nguy hiểm, hàng giả kém chất lượng hay bất cứ thứ gì vì mục đích kiếm tiền mà gây tổn hại đến sức khoẻ cộng đồng đều xác định là giết người hàng loạt phải tử hình.",94
20250520160407745,"Ma túy trước đây bắt được các vụ số lượng chỉ tính bằng gam hay bánh, giờ tính bằng kí, bằng tấn. Nếu bỏ án tử hình thì không biết tính bằng gì.<br/>Còn thuốc giả thì nó nguy hiểm hơn ma túy gấp ngàn lần, ma túy chỉ giết chết 1 người, thuốc giả giết chết hàng ngàn hàng triệu người!",76
20250520160407745,"Đồng ý 2 tội làm thuốc giả và buôn bán ma tuý phải tử hình, đồng thời nếu ăn hối lộ để chạy án hoặc bao che cho 2 loại tội phạm này nếu đến mức cao nhất cũng phải tử hình",75
20250520160407745,"Nhiều đại biểu Quốc hội đề nghị cân nhắc bỏ tội tử hình với các tội vận chuyển trái phép ma túy, làm thuốc giả, tham ô, hối lộ. Theo tôi không nên bỏ tội tử hình với các tội danh trên. Có mức án như thế mà chúng còn chưa sợ.&nbsp;",37
20250520160407745,Ủng hộ ý kiến bà Phạm Khánh Phong Lan,31
20250520160407745,"Làm hàng giả nhất là sữa giả là đầu độc cả một thế hệ, tử hình còn chưa hết tội, phải tịch thu toàn bộ tài sản&nbsp;",30
20250520160407745,Giữ nguyên hình phạt tử hình!,28
20250520160407745,Đáng lý ngưới bệnh có cơ hội sống. Cần tăng nặng án  chứ sao đề xuất bỏ tử hình?,23
20250520160407745,4 loại tội phạm này đều phải bị tử hình thì người dân mới an tâm.,22
20250520160407745,Nếu không tử hình tội tham nhũng thì không bao giờ giảm tình trạng tham nhũng... Đề nghị tử hình cả tội làm thuốc giả thực phẩm giả vì nó là hành vi góp phần làm chết người....,22
20250520160407745,Tôi hoàn toàn đồng tình với phát biểu của bà Phong Lan&nbsp;,20
20250520160407745,"Vì tiền làm mờ mắt  những kẻ sản xuất và buôn bán hàng giả (thuốc giả, sữa giả, thực phẩm bẩn...) nhắm mắt làm ngơ không còn nhân tính giết hại chính người dân của mình chết từ từ là nguyên nhân gây nhiều bệnh cả bệnh ung thư nữa. Làm suy giảm sức khỏe giống nòi.<br/>Kẻ buôn bán ma túy chỉ ảnh hưởng đến một số ít người, còn kẻ buôn bán hàng giả kể cả kẻ tiếp tay làm ngơ cho tội ác vì ảnh hưởng rất rộng. Không thể kể hết ra đây. Vậy nên đèn trời xét: Phải xây dựng thành luật và xử chúng hơn cả tội buôn bán ma túy! Đây cũng là mong muốn của người dân!",16
20250520160407745,"Ủng hộ, quá đúng. Đại biểu này nói rất hay và thiết thực",15
20250520160407745,"Đề nghị vẫn giữ án tử hình. Hiện vẫn còn án tử hình mà các tội phạm làm thuốc giả, thực phẩm giả, ma túy, tham nhũng còn nhan nhãn ngoài kia thì khi bỏ tử hình thì số lượng tội phạm còn tăng cao hơn nữa.",14
20250520160407745,Ủng hộ Bà Lan.,13
20250520160407745,Làm thuốc giả cần phải xử tội  tử hình là đúng vì  nguy hiểm cho con người,12
20250520160407745,"Đề nghị Tuổi Trẻ làm 1 cái bỏ phiếu mini, để cho một số người dân được thể hiện ý chí của mình.",11
20250520160407745,"Không bỏ tử hình với tội tham nhũng, tham ô, sản xuất thuốc TPCN giả, thực phẩm bẩn! Ủng hộ ý kiến bà Phong Lan",11
20250520160407745,"Những tội thuộc loại ""giết người hàng loạt"" thì phải tử hình, không ân xá.",9
20250520160407745,"Những tội nghiêm trọng không nên xử nhẹ. Nhân văn là đúng, nhưng phải cần có tính răn đe. Sản xuất thuốc giả, thực phẩm giả, ma túy, ... đều gián tiếp giết người nên cần giữ nguyên án tử hình.",8
20250520160407745,Bỏ án tử hình? Cơ sở SX thuốc giả sẽ mọc lên như nấm.,8
20250520160407745,"Tình hình tội phạm làm thuốc giả, thực phẩm bẩn diễn ra ngày càng tăng, mức độ ngày càng phức tạp thì đề xuất giảm hình phạt có tác dụng gì",7
20250520160407745,Cần phải có hình phạt cao nhất để răn đe.,7
20250520160407745,"Tôi đồng ý với ý kiến của bà Phạm Khánh Phong Lan <br/>tội làm thực phẩm, thuốc giả nên để mức tử hình",7
